Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
264683,Specimen/Lot,,15,Trimma taylori Lobel,,Trimma taylori Lobel : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,8 May 1979 (1979 May 08 - 0000 00 00; 09:18),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, P.I.",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-4,,,,,Sp-79,,30,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/308b55ef5-6aab-41d5-a541-ace1e2192308
243176,Specimen/Lot,,8,Trimma tevegae Cohen & Davis,,Trimma tevegae Cohen & Davis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,8 May 1979 (1979 May 08 - 0000 00 00; 09:18),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, P.I.",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-4,,,,,Sp-79,,30,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3c7a051a6-8013-4e1d-933a-315e140687de
263506,Specimen/Lot,,11,Trimma tevegae Cohen & Davis,,Trimma tevegae Cohen & Davis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,8 May 1979 (1979 May 08 - 0000 00 00; 09:18),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, P.I.",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-4,,,,,Sp-79,,30,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/353b236aa-c1d0-4708-ba1f-2b65db33222f
263486,Specimen/Lot,Types,2,Trimmatom sagma,,Trimmatom sagma : Gobiidae : Perciformes : Actinopterygii : Chordata,Paratype,"Winterbottom, R. 1989. Canadian Journal of Zoology. 67 (10): 2406, Figures 3, 4, 7.",Perciformes,Gobiidae,Gobiinae,8 May 1979 (1979 May 08 - 0000 00 00; 09:18),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, P.I.",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-4,,,,,Sp-79,,30,,Glycerin with Cartilage Stain::1,,264736 combined with this lot. same data.,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3493fd273-d3b0-4f4f-ae1f-f73d8781eb12
329184,Specimen/Lot,,2,Apogon,,Apogon : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3462c2cb4-b8f0-4e02-8a2b-516797290e00
329187,Specimen/Lot,,2,Apogon,,Apogon : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/31dbd7f04-d581-42ff-9cf3-5a508ac1c6e1
261660,Specimen/Lot,,7,Bathygobius cyclopterus,,Bathygobius cyclopterus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3f8f8f373-3e40-4a0c-aec1-bd83addcecca
261685,Specimen/Lot,,3,Bathygobius fuscus,Bathygobius,Bathygobius fuscus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,333189,,,,,,,,,5/31/2019 11:50,http://n2t.net/ark:/65665/3c439794e-2e2c-4c61-9072-400a6e39a6fc
341147,Specimen/Lot,,1,Callogobius,,Callogobius : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/35f3af133-b35b-49cc-9743-8ea8018ff699
243298,Specimen/Lot,,1,Corythoichthys haematopterus,,Corythoichthys haematopterus : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata,,,Syngnathiformes,Syngnathidae,Syngnathinae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,346491,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/395e0b012-23e5-44a5-8c32-3d57c06386d5
261673,Specimen/Lot,,6,Gnatholepis,,Gnatholepis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,346491,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/36003c053-e857-42fa-a66f-580f5eba2d6c
243309,Specimen/Lot,,1,Hippichthys cyanospilus,,Hippichthys cyanospilus : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata,,,Syngnathiformes,Syngnathidae,Syngnathinae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,346491,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3a0288eff-1fb2-4211-8439-ea692c5d0ebe
261678,Specimen/Lot,,1,Istigobius ornatus,,Istigobius ornatus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,346491,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3a1fe0058-cc8d-4e31-bbf8-2a5fcd8b18c8
264961,Specimen/Lot,,1,Palutrus,,Palutrus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,346491,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/30e816d52-262f-49ab-8345-b51d5a4f555a
273856,Specimen/Lot,,5,Platax orbicularis,,Platax orbicularis : Ephippidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Ephippidae,,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,346491,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3ab943949-c50a-4ea8-a2b1-3d0f5fd5c671
384771,Specimen/Lot,,8,Sebastapistes strongia,,Sebastapistes strongia : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,Inv. No. 80-2020,,,,,,,,,,2/14/2018 14:04,http://n2t.net/ark:/65665/3be27f60a-91d5-4a86-8bd3-a36038912ead
273858,Specimen/Lot,,5,Siganus,,Siganus : Siganidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Siganidae,,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,346491,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/385b01cd2-c8de-4219-a24c-d2b6b66725a3
329182,Specimen/Lot,,5,Sphaeramia orbicularis,,Sphaeramia orbicularis : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,0,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3deced18a-6470-43b8-8961-6ed5d6e6088d
273804,Specimen/Lot,,3,Sphyraenidae,,Sphyraenidae : Sphyraenidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Sphyraenidae,,8 May 1979 (1979 May 08 - 0000 00 00; 14:30),Pacific,,,,Cebu Island,,Philippines,Cebu,,"SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.",JL-5,,,,,Sp-79,Rotenone,0 to 1,,,,,346491,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/39d959870-b562-450c-a64a-b4ca173330f3
273952,Specimen/Lot,,2,Centropyge bispinosa,,Centropyge bispinosa : Pomacanthidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacanthidae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3f37cb9d5-7ddd-4a4f-9e3e-f2b7c3e678b5
273950,Specimen/Lot,,1,Centropyge tibicen,Holacanthus,Centropyge tibicen : Pomacanthidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacanthidae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3511c4281-94eb-4c0c-aeb4-a57ea54ab809
268150,Specimen/Lot,,3,Cheilodipterus quinquelineatus,,Cheilodipterus quinquelineatus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/300a2b3aa-c1f2-496f-b728-6e61d56c24ce
279227,Specimen/Lot,,2,Chromis analis,,Chromis analis : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/37635df54-7fa6-40e0-84f6-1196cc4148f9
279199,Specimen/Lot,,3,Chromis atripes,,Chromis atripes : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/324bb253a-6721-4829-a20c-bf8c44d42b05
279238,Specimen/Lot,,32,Chromis delta Randall,,Chromis delta Randall : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/395156c65-a2e8-4331-bab8-8f13c20eecce
279208,Specimen/Lot,,14,Chromis retrofasciata,,Chromis retrofasciata : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3c28c88b7-1329-4761-9b75-a0188903d339
360146,Specimen/Lot,,1,Discotrema crinophilum,,Discotrema crinophilum : Gobiesocidae : Gobiesociformes : Actinopterygii : Chordata,,,Gobiesociformes,Gobiesocidae,Gobiesocinae,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,Id'd by j.c. briggs.,0,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/301cbe521-bdd0-4ed7-976b-c4e82e84a289
261655,Specimen/Lot,,1,Fusigobius,Coryphopterus,Fusigobius : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3bb0f3255-d6b8-4167-b350-2bc54c256a75
261663,Specimen/Lot,,17,Gnatholepis,,Gnatholepis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3539d6141-a5dc-4a90-a88d-99d322734fb7
220354,Specimen/Lot,Types,4,Opistognathus randalli,,Opistognathus randalli : Opistognathidae : Perciformes : Actinopterygii : Chordata,Paratype,"Smith-Vaniz, W. F. 2009. Aqua: Journal of Ichthyology and Aquatic Biology. 15 (2): 87, figs. 1c, 2d, 3c, 4c-d, 19-24.",Perciformes,Opistognathidae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,333189,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/32090c3ce-89ca-4685-af53-896a3f3e0996
268140,Specimen/Lot,,4,Ostorhinchus nigrofasciatus,Apogon nigrofasciatus,Ostorhinchus nigrofasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3cb0eaea3-98f5-45a0-8f9b-5a009d723321
232472,Specimen/Lot,,15,Pseudocheilinus evanidus,,Pseudocheilinus evanidus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3a1d800a4-301b-4254-9fe1-80acc068a7d8
426361,Specimen/Lot,,1,Saurida gracilis,,Saurida gracilis : Synodontidae : Aulopiformes : Actinopterygii : Chordata,,,Aulopiformes,Synodontidae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,341645,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/39618dbff-ae39-4402-b547-0003d4547d56
436769,Specimen/Lot,,3,Serranidae,,Serranidae : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3a27464ba-a3b2-49d3-a7de-cad6bf4bcc36
273848,Specimen/Lot,,1,Synchiropus,,Synchiropus : Callionymidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Callionymidae,,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3da8a6cb3-17c6-40e7-8ba0-ac21c4c5edbb
264498,Specimen/Lot,,3,Trimma anaima Winterbottom,,Trimma anaima Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3461954d6-ee43-48a2-9e08-263f9e7ba3e5
264609,Specimen/Lot,,11,Trimma benjamini Winterbottom,,Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,2 of 13 removed to usnm 313536.,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/36648dffc-15c3-44b5-a4cf-2f500a51fb32
264712,Specimen/Lot,Types,3,Trimma halonevum Winterbottom,,Trimma halonevum Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,Paratype,"Winterbottom, R. 2000. Aqua: Journal of Ichthyology and Aquatic Biology. 4 (2): 62, fig. 3.",Perciformes,Gobiidae,Gobiinae,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,Description says 3 specimens. Combined with USNM 313536.,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3ea2f690b-4aa5-4ae8-ad80-9e2489743d64
313536,Specimen/Lot,,0,Trimma halonevum Winterbottom,,Trimma halonevum Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,Removed from USNM 264609. Combined with USNM 264712.,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3ca82f94d-65b2-4690-9156-177c5a6848e8
264523,Specimen/Lot,,5,Trimma stobbsi Winterbottom,Trimma rw # 23 Winterbottom,Trimma stobbsi Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,11 May 1979 (1979 May 11 - 0000 00 00; 10:45),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard",JL-6,,,,,Sp-79,,29 to 37,,,,,346491,,,,,,,,,3/28/2019 15:16,http://n2t.net/ark:/65665/3dea94586-48da-4370-b17a-e766c6f83f6b
