Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"262548","Specimen/Lot","",1,"Fowleria isostigma","","Fowleria isostigma : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","25 May 1978 (1978 May 25 - 0000 00 00; 16:00 - 18:30)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Tagauayan Island (Cuyo Island).",10.9633,121.226,"Springer, V. G.; Smithsonian Team; BFAR Team; Silliman University Group","SP 78-25","","","","","SP-78","Rotenone; Dip Net","0 to 2","",,,"","333189","","","","","","","","","11 Aug 2020 17:58:00","http://n2t.net/ark:/65665/311da109a-450f-4998-aa3a-9ff174588c0b"
"370248","Specimen/Lot","",2,"Fowleria isostigma","","Fowleria isostigma : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","10 May 1978 (1978 May 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands: Siquijor Island, West Side, approximately 1 Mile South of San Juan Town.",9.1411,123.494,"Springer, V. G.; Smithsonian Team; Silliman University Group","SP 78-7","","","","","SP-78","Rotenone","0 to 10.7","",,,"Removed from usnm 261095","333189","","","","","","","","","07 Aug 2020 21:43:00","http://n2t.net/ark:/65665/3df81c6a1-0611-4838-9ba2-a2bab46aeebb"
"261111","Specimen/Lot","",13,"Fowleria polystigma","","Fowleria polystigma : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","13 May 1978 (1978 May 13 - 0000 00 00; 06:30 - 10:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","","","Philippine Islands, Negros Island, South End, approximately 1/2 Mile S.E. of Maloh Village, Rocky Shore Along Highway 1.",9.0522,122.992,"Knapp, L. W.; Alcala, A. C.; Estano, M.; Fehlmann, H. A.","SP 78-12","","","","","Sp-78","Rotenone; Derris Root","0 to 1","",,,"","333189","","","","","","","","","10 Aug 2020 20:33:00","http://n2t.net/ark:/65665/3eb3b9d12-fd70-4240-b0ea-50866d77fa3c"
"261119","Specimen/Lot","",8,"Fowleria polystigma","","Fowleria polystigma : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","12 May 1978 (1978 May 12 - 0000 00 00; 07:00 - 09:00)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","","","Philippine Islands, Southern Tip of Negros Island, Slightly W. of Inlet W. of Bonbonon Pt.",9.05,123.117,"Springer, V. G.; Knapp, L. W.; Smithsonian Team","SP 78-8","","","","","Sp-78","Rotenone; Dip Net","0 to 1","",,,"Originally 10 specimens, 2 fowleria isostigma removed to usnm 370250","333189","","","","","","","","","07 Aug 2020 21:56:00","http://n2t.net/ark:/65665/3c90a9524-9904-4455-aaf9-f21577b36b89"
"261049","Specimen/Lot","",2,"Fowleria vaiulae","","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","10 May 1978 (1978 May 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village.",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group","SP 78-5","","","","","Sp-78","Rotenone; Derris Root","0 to 1.8","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","07 Aug 2020 20:45:00","http://n2t.net/ark:/65665/3f6596903-4d50-4841-b349-07e8c4a31387"
"261051","Specimen/Lot","",3,"Fowleria vaiulae","Foa vaiulae; Foa","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","12 Jun 1978 (1978 Jun 12 - 0000 00 00; 07:08 - 08:15)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Central Visayas","Pamilacan Island","","Philippines","Bohol","Baclayon","Philippine Islands, Pamilacan Island, Off Southwest Tip of Island",9.4889,123.917,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-41","","","","","Sp-78","Rotenone; Dip Net","0 to 33.5","",,,"","333189","","","","","","","","","13 Aug 2020 18:24:00","http://n2t.net/ark:/65665/3e5028c8f-d8cb-4907-b5a7-97e44e023980"
"261053","Specimen/Lot","",1,"Fowleria vaiulae","Foa vaiulae; Foa","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","10 May 1978 (1978 May 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands: Siquijor Island, West Side, approximately 1 Mile South of San Juan Town.",9.1411,123.494,"Springer, V. G.; Smithsonian Team; Silliman University Group","SP 78-7","","","","","SP-78","Rotenone","0 to 10.7","",,,"","333189","","","","","","","","","07 Aug 2020 21:40:00","http://n2t.net/ark:/65665/36feedf59-3378-41a3-9b4c-5b9525cc2202"
"261054","Specimen/Lot","",1,"Fowleria vaiulae","Foa vaiulae; Foa","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05)","North Pacific Ocean","","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-34","","","","","Sp-78","Rotenone; Dip Net","0 to 6","",,,"","333189","","","","","","","","","12 Aug 2020 19:36:00","http://n2t.net/ark:/65665/37eff0093-22a0-427b-89e8-2a218bb2612b"
"261055","Specimen/Lot","",1,"Fowleria vaiulae","Foa vaiulae; Foa","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","25 May 1978 (1978 May 25 - 0000 00 00; 10:30 - 11:40)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Island: Palawan Province, Tagauayan Island, Western Side (Cuyo Island)",10.9717,121.208,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-24","","","","","Sp-78","Rotenone; Dip Net","0 to 14","",,,"","333189","","","","","","","","","11 Aug 2020 17:45:00","http://n2t.net/ark:/65665/3316dbf04-40bf-4d5b-88c4-fa92aad97494"
"261056","Specimen/Lot","",3,"Fowleria vaiulae","Foa vaiulae; Foa","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","24 May 1978 (1978 May 24 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Island: Palawan Province, NNE Side of Bararin Island. (Cuyo Island)",10.8783,120.946,"Springer, V. G.; Smithsonian Team; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-21","","","","","Sp-78","Rotenone; Dip Net","0 to 17","",,,"","333189","","","","","","","","","11 Aug 2020 15:55:00","http://n2t.net/ark:/65665/335ff5dee-b00c-4758-9d73-d7c735509ba6"
"261059","Specimen/Lot","",5,"Fowleria vaiulae","Foa vaiulae; Foa","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","13 May 1978 (1978 May 13 - 0000 00 00; 07:35 - 08:50)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","Negros Oriental","","Philippine Is.: Oriental Negros, Just off Bonbonon Point at southern tip of island",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; et al.","SP 78-11","","","","","SP-78","Rotenone; Dip Net","0 to 12","",,,"","333189","","","","","","","","","10 Aug 2020 20:20:00","http://n2t.net/ark:/65665/3b026dc29-867f-4a30-8cba-950de80bbcae"
"261060","Specimen/Lot","",2,"Fowleria vaiulae","Foa vaiulae; Foa","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","10 Jun 1978 (1978 Jun 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Balicasag Island","","Philippines","Bohol","","Philippine Islands, Balicasag Island, West Side At Drop Off.",9.5206,123.667,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-38","","","","","SP-78","Rotenone; Dip Net","0 to 24","",,,"","333189","","","","","","","","","12 Aug 2020 21:40:00","http://n2t.net/ark:/65665/350b20c6e-a05f-4b7b-ac0f-6dc78e537407"
"261104","Specimen/Lot","",6,"Fowleria vaiulae","Foa vaiulae; Fowleria abocellata","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","13 May 1978 (1978 May 13 - 0000 00 00; 06:30 - 10:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","","","Philippine Islands, Negros Island, South End, approximately 1/2 Mile S.E. of Maloh Village, Rocky Shore Along Highway 1.",9.0522,122.992,"Knapp, L. W.; Alcala, A. C.; Estano, M.; Fehlmann, H. A.","SP 78-12","","","","","Sp-78","Rotenone; Derris Root","0 to 1","",,,"","333189","","","","","","","","","10 Aug 2020 20:28:00","http://n2t.net/ark:/65665/349b2ab12-c001-4dea-aa63-11a66b49ff31"
"261108","Specimen/Lot","",2,"Fowleria vaiulae","Foa vaiulae; Fowleria abocellata","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","7 Jun 1978 (1978 Jun 07 - 0000 00 00; 11:43 - 13:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","Dauin","Philippine Islands, Apo Island, Southeast Side of Island - a Little North (200 Ft) of SP 78-33",9.0772,123.279,"Springer, V. G.; Libbey, J. D.; BFAR Team","SP 78-36","","","","","Sp-78","Rotenone; Dip Net","0 to 39.5","",,,"","333189","","","","","","","","","12 Aug 2020 20:33:00","http://n2t.net/ark:/65665/3e4f4ed2e-431c-4676-92ed-e19d867ce576"
"261112","Specimen/Lot","",3,"Fowleria vaiulae","Foa vaiulae; Fowleria abocellata","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","12 May 1978 (1978 May 12 - 0000 00 00; 07:00 - 09:00)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","","","Philippine Islands, Southern Tip of Negros Island, Slightly W. of Inlet W. of Bonbonon Pt.",9.05,123.117,"Springer, V. G.; Knapp, L. W.; Smithsonian Team","SP 78-8","","","","","Sp-78","Rotenone; Dip Net","0 to 1","",,,"","333189","","","","","","","","","07 Aug 2020 21:59:00","http://n2t.net/ark:/65665/3d05b138a-dbcb-49af-a9ae-97e16d4cade6"
"261115","Specimen/Lot","",1,"Fowleria vaiulae","","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","12 May 1978 (1978 May 12 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","","","Southern tip of Negros Island, just off shore from Bonbonon Point",9.0408,123.127,"Springer, V. G.; Smithsonian Team","SP 78-9","","","","","SP-78","Rotenone","6 to 9.1","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","07 Aug 2020 22:05:00","http://n2t.net/ark:/65665/353ddb4e1-297c-44c2-b394-b02e1a556064"
"262587","Specimen/Lot","",2,"Fowleria vaiulae","Foa vaiulae; Foa","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","9 May 1978 (1978 May 09 - 0000 00 00; 16:10 - 17:20)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands, Siquijor Island, west side, approximately 3/4 miles South of San Juan Town.",9.1417,123.489,"Springer, V. G.; Smithsonian Team; Silliman University Group; Carpenter, K. E.","SP 78-4","","","","","Sp-78","Rotenone; Dip Net","0 to 6","",,,"","333189","","","","","","","","","07 Aug 2020 18:50:00","http://n2t.net/ark:/65665/3a7e04445-6f7f-4842-9303-f32c68b7b30a"
"268162","Specimen/Lot","",1,"Fowleria vaiulae","Foa vaiulae; Foa","Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","7 Jun 1978 (1978 Jun 07 - 0000 00 00)","North Pacific Ocean","","","","","","Philippines","","","Philippine Island, Apo Island, Southern Tip",9.0708,123.272,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-35","","","","","Sp-78","","0 to 6","",,,"","333189","","","","","","","","","12 Aug 2020 20:21:00","http://n2t.net/ark:/65665/3557b9460-f8c6-4495-8eec-542f69764c79"
"261098","Specimen/Lot","",2,"Fowleria variegata","","Fowleria variegata : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","9 May 1978 (1978 May 09 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Siquijor","","Philippines","Siquijor","San Juan","Philippine Islands: Siquijor Island, west side, Paliton Village In San Juan Municipality.",9.175,123.463,"Springer, V. G.; Smithsonian Team; Local Children","SP 78-3","","","","","Sp-78","Rotenone; Derris Root","0 to 2","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","07 Aug 2020 18:37:00","http://n2t.net/ark:/65665/3db56c16a-6212-4936-987f-afe3afefe234"
"370250","Specimen/Lot","",2,"Fowleria variegata","","Fowleria variegata : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","12 May 1978 (1978 May 12 - 0000 00 00; 07:00 - 09:00)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","","","Philippine Islands, Southern Tip of Negros Island, Slightly W. of Inlet W. of Bonbonon Pt.",9.05,123.117,"Springer, V. G.; Knapp, L. W.; Smithsonian Team","SP 78-8","","","","","Sp-78","Rotenone; Dip Net","0 to 1","",,,"Removed from usnm 261119","333189","","","","","","","","","07 Aug 2020 21:56:00","http://n2t.net/ark:/65665/3ef9f48b6-e230-4c45-8930-ceb07ecadcf6"
"263135","Specimen/Lot","",2,"Fusigobius","Coryphopterus","Fusigobius : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","25 May 1978 (1978 May 25 - 0000 00 00; 10:30 - 11:40)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Island: Palawan Province, Tagauayan Island, Western Side (Cuyo Island)",10.9717,121.208,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-24","","","","","Sp-78","Rotenone; Dip Net","0 to 14","",,,"","333189","","","","","","","","","11 Aug 2020 17:38:00","http://n2t.net/ark:/65665/3187b58cc-ff4c-4f01-9317-03e83647547e"
"263146","Specimen/Lot","",1,"Fusigobius","Coryphopterus","Fusigobius : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","25 May 1978 (1978 May 25 - 0000 00 00; 16:00 - 18:30)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Tagauayan Island (Cuyo Island).",10.9633,121.226,"Springer, V. G.; Smithsonian Team; BFAR Team; Silliman University Group","SP 78-25","","","","","SP-78","Rotenone; Dip Net","0 to 2","",,,"","333189","","","","","","","","","11 Aug 2020 18:13:00","http://n2t.net/ark:/65665/3a04c5964-c09e-4950-883e-8a0a03bfdf6b"
"263149","Specimen/Lot","",1,"Fusigobius","Coryphopterus","Fusigobius : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","24 May 1978 (1978 May 24 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Island: Palawan Province, NNE Side of Bararin Island. (Cuyo Island)",10.8783,120.946,"Springer, V. G.; Smithsonian Team; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-21","","","","","Sp-78","Rotenone; Dip Net","0 to 17","",,,"","333189","","","","","","","","","11 Aug 2020 15:45:00","http://n2t.net/ark:/65665/3d7a9d5ef-e6b4-4c3f-95ee-d6e59912f205"
"263150","Specimen/Lot","",3,"Fusigobius","Coryphopterus","Fusigobius : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","12 Jun 1978 (1978 Jun 12 - 0000 00 00; 13:10 - 14:20)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Central Visayas","Pamilacan Island","","Philippines","Bohol","Baclayon","Philippine Islands, Pamilikan Island Off SW Tip of Island",9.4889,123.917,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-43","","","","","Sp-78","Rotenone; Dip Net","0 to 24","",,,"","333189","","","","","","","","","13 Aug 2020 18:46:00","http://n2t.net/ark:/65665/3038f4ade-1f16-44e2-88ae-aa60ba579870"
"263165","Specimen/Lot","",6,"Fusigobius","Coryphopterus","Fusigobius : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","24 May 1978 (1978 May 24 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Island: Palawan Province, NNE Side of Bararin Island. (Cuyo Island)",10.8783,120.946,"Springer, V. G.; Smithsonian Team; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-21","","","","","Sp-78","Rotenone; Dip Net","0 to 17","",,,"","333189","","","","","","","","","11 Aug 2020 15:45:00","http://n2t.net/ark:/65665/3291cd7a7-f726-4eb7-9a73-aa6e59da7461"
"263174","Specimen/Lot","",5,"Fusigobius","Coryphopterus","Fusigobius : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","10 Jun 1978 (1978 Jun 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Balicasag Island","","Philippines","Bohol","","Philippine Islands, Balicasag Island, West Side At Drop Off.",9.5206,123.667,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-38","","","","","SP-78","Rotenone; Dip Net","0 to 24","",,,"","333189","","","","","","","","","12 Aug 2020 21:22:00","http://n2t.net/ark:/65665/355a2387a-b832-4138-9622-1f004fbdc908"
"263175","Specimen/Lot","",3,"Fusigobius","Coryphopterus","Fusigobius : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Bararin Island, West Side (Cuyo Island). 8 mm Movie by Kent Carpenter.",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group","SP 78-20","","","","","SP-78","Rotenone; Dip Net","0 to 14","",,,"","333189","","","","","","","","","14 Apr 2016 14:17:00","http://n2t.net/ark:/65665/379c5f68c-8487-4fe3-b825-1c4a8b118e54"
