Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"227552","Specimen/Lot","",2,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","23 Apr 1979 (1979 Apr 23 - 0000 00 00; 14:30 - 15:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Senora Ascion, North of Dumaguete, Negros Oriental, Philippine Islands",9.395,123.257,"Knapp, L. W.; Fehlmann, H. A.; Alcala, L.","LK 79-1; LWK 79-1","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"Out of usnm 225120.","341645","","","","","","","","","24 Jul 2020 15:07:00","http://n2t.net/ark:/65665/3c18972a8-16c8-48b9-bf2e-fb06786969bb"
"227554","Specimen/Lot","",1,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"Out of usnm 225132.","341645","","","","","","","","","24 Jul 2020 15:13:00","http://n2t.net/ark:/65665/371a807ef-8fb3-4a6a-9b80-f131eecd737c"
"228171","Specimen/Lot","",1,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 15:47:00","http://n2t.net/ark:/65665/39d1a3dfd-1de5-456f-8691-e9a54875dc35"
"228191","Specimen/Lot","",2,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","333189","","","","","","","","","24 Jul 2020 15:31:00","http://n2t.net/ark:/65665/3c79f557a-5faa-4f2f-aa14-47fba7e806ae"
"228192","Specimen/Lot","",3,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 15:13:00","http://n2t.net/ark:/65665/36a5ec1b1-d971-40cc-9382-5d8aa67b2717"
"228193","Specimen/Lot","",23,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","2 May 1979 (1979 May 02 - 0000 00 00; 06:30 - 09:00)","North Pacific Ocean","","","","Mindanao","","Philippines","Zamboanga del Norte","","West Side of Alibay (Aliguay I.), Zamboanga Del Norte, Mindanao, P.I.",8.7467,123.212,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-5; LWK 79-5","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 16:40:00","http://n2t.net/ark:/65665/35464c1d9-29fe-4ef0-9b3b-ef542aaaef39"
"228197","Specimen/Lot","",6,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","15 May 1979 (1979 May 15 - 0000 00 00; 05:30 - 07:30)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Near Tonga Point, Siquijor Island, Philippine Islands",9.225,123.47,"Knapp, L. W.; Fehlmann, H. A.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, A. C.","LK 79-15; LWK 79-15","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"","333189","","","","","","","","","27 Jul 2020 19:21:00","http://n2t.net/ark:/65665/336c2e687-23e5-42d6-9377-43b288bd0b8e"
"228199","Specimen/Lot","",7,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","3 May 1979 (1979 May 03 - 0000 00 00; 07:15 - 09:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8567,123.41,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Alcala, A. C.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-7; LWK 79-7","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","333189","","","","","","","","","24 Jul 2020 20:20:00","http://n2t.net/ark:/65665/3a0211c11-50eb-4575-b841-8c991a053520"
"228206","Specimen/Lot","",3,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","18 May 1979 (1979 May 18 - 0000 00 00; 07:30 - 10:45)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Apo Island, Opposite West End of Chanos Pond",9.075,123.273,"Knapp, L. W.; Alcala, L.; Catada, D.; Inocencio, C.","LK 79-20; LWK 79-20","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","333189","","","","","","","","","27 Jul 2020 21:01:00","http://n2t.net/ark:/65665/3c3d79e5b-3d12-4856-8bc7-b620dad5295d"
"228208","Specimen/Lot","",3,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","4 May 1979 (1979 May 04 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) Island, Zamboanga Del Norte, Mindanao, Philippine Islands",8.8617,123.41,"Alcala, A. C.; Fehlmann, H. A.; Ferrari, F. D.","LK 79-10; LWK 79-10","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","333189","","","","","","","","","24 Jul 2020 21:07:00","http://n2t.net/ark:/65665/3f9af5777-b6cb-421e-8049-d338c90fcd6b"
"228210","Specimen/Lot","",1,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 15:47:00","http://n2t.net/ark:/65665/3b1e82d0b-bb45-478c-9410-fa68b87252db"
"228281","Specimen/Lot","",1,"Cirripectes castaneus","","Cirripectes castaneus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","4 May 1979 (1979 May 04 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) Island, Zamboanga Del Norte, Mindanao, Philippine Islands",8.8617,123.41,"Alcala, A. C.; Fehlmann, H. A.; Ferrari, F. D.","LK 79-10; LWK 79-10","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","333189","","","","","","","","","24 Jul 2020 21:07:00","http://n2t.net/ark:/65665/3c1369b08-fc65-46fa-905c-949e0286f9ec"
"225120","Specimen/Lot","",7,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","23 Apr 1979 (1979 Apr 23 - 0000 00 00; 14:30 - 15:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Senora Ascion, North of Dumaguete, Negros Oriental, Philippine Islands",9.395,123.257,"Knapp, L. W.; Fehlmann, H. A.; Alcala, L.","LK 79-1; LWK 79-1","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"2 specs. recat. as usnm 227552, 1 spec. recat. as usnm 227553.","341645","","","","","","","","","24 Jul 2020 15:07:00","http://n2t.net/ark:/65665/3609cde53-8c45-4272-a054-b5f445cc11cc"
"225121","Specimen/Lot","",2,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","341645","","","","","","","","","24 Jul 2020 15:31:00","http://n2t.net/ark:/65665/37354e3e9-4fbb-4c2c-a339-6980e60e31f7"
"225125","Specimen/Lot","",5,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","3 May 1979 (1979 May 03 - 0000 00 00; 07:15 - 09:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8567,123.41,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Alcala, A. C.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-7; LWK 79-7","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","341645","","","","","","","","","24 Jul 2020 20:39:00","http://n2t.net/ark:/65665/3ff549bc4-b88d-4947-8a5a-6b42cd4afe91"
"225132","Specimen/Lot","",3,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"1 spec. recat. as usnm 227554.","341645","","","","","","","","","24 Jul 2020 15:13:00","http://n2t.net/ark:/65665/3d7547e27-fd0e-4d0c-b978-b3b50dc9b2e4"
"225133","Specimen/Lot","",3,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","15 May 1979 (1979 May 15 - 0000 00 00; 05:30 - 07:30)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Near Tonga Point, Siquijor Island, Philippine Islands",9.225,123.47,"Knapp, L. W.; Fehlmann, H. A.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, A. C.","LK 79-15; LWK 79-15","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"","341645","","","","","","","","","27 Jul 2020 19:21:00","http://n2t.net/ark:/65665/3c38e2f96-cebc-48f6-aa9d-333d12be341c"
"225142","Specimen/Lot","",2,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","341645","","","","","","","","","24 Jul 2020 15:47:00","http://n2t.net/ark:/65665/36734e809-abef-45e9-8ed6-de244be27706"
"228046","Specimen/Lot","",23,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","333189","","","","","","","","","24 Jul 2020 15:31:00","http://n2t.net/ark:/65665/34cd9870a-5336-4172-9751-e07020e52700"
"228047","Specimen/Lot","",5,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","4 May 1979 (1979 May 04 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) Island, Zamboanga Del Norte, Mindanao, Philippine Islands",8.8617,123.41,"Alcala, A. C.; Fehlmann, H. A.; Ferrari, F. D.","LK 79-10; LWK 79-10","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","333189","","","","","","","","","24 Jul 2020 21:08:00","http://n2t.net/ark:/65665/3335bb1e9-68f4-4270-b886-6c0e382286fa"
"228048","Specimen/Lot","",26,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","18 May 1979 (1979 May 18 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Maloh, Negros Oriental, Philippine Islands",9.0517,122.995,"Fehlmann, H. A.; Alcala, A. C.; Cabanban, A. A.","LK 79-19; LWK 79-19","","","","","Sp-79","Resin 2 gal.","0","",,,"","333189","","","","","","","","","27 Jul 2020 20:44:00","http://n2t.net/ark:/65665/3a3e38ac1-5a0a-4d8a-bf53-8d6d3e7c30e0"
"228049","Specimen/Lot","",15,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","15 May 1979 (1979 May 15 - 0000 00 00; 05:30 - 07:30)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Near Tonga Point, Siquijor Island, Philippine Islands",9.225,123.47,"Knapp, L. W.; Fehlmann, H. A.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, A. C.","LK 79-15; LWK 79-15","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"","333189","","","","","","","","","27 Jul 2020 19:21:00","http://n2t.net/ark:/65665/33a88d1f4-2991-41ad-b8f4-b76d26d03c3c"
"228052","Specimen/Lot","",5,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","2 May 1979 (1979 May 02 - 0000 00 00; 06:30 - 09:00)","North Pacific Ocean","","","","Mindanao","","Philippines","Zamboanga del Norte","","West Side of Alibay (Aliguay I.), Zamboanga Del Norte, Mindanao, P.I.",8.7467,123.212,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-5; LWK 79-5","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 16:41:00","http://n2t.net/ark:/65665/3c9a18c68-f28b-46b8-834f-58d8224d9776"
"228053","Specimen/Lot","",86,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 15:13:00","http://n2t.net/ark:/65665/3a85faa28-4bed-4ca8-905a-739aae9d90e4"
"228058","Specimen/Lot","",34,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","3 May 1979 (1979 May 03 - 0000 00 00; 07:15 - 09:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8567,123.41,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Alcala, A. C.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-7; LWK 79-7","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","333189","","","","","","","","","24 Jul 2020 20:40:00","http://n2t.net/ark:/65665/351ed8c3a-5c94-4729-9c89-2afe41b8e36c"
"228101","Specimen/Lot","",16,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 15:47:00","http://n2t.net/ark:/65665/31908b7b1-bb83-4a18-bb37-03b14eb94a9e"
"228276","Specimen/Lot","",1,"Cirripectes filamentosus","","Cirripectes filamentosus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 15:48:00","http://n2t.net/ark:/65665/37992568e-ae66-4b30-883a-d495e8fa0620"
"228268","Specimen/Lot","",2,"Cirripectes perustus","","Cirripectes perustus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 15:48:00","http://n2t.net/ark:/65665/3203ca5b1-8917-4195-b0eb-2baaa8108662"
"228269","Specimen/Lot","",1,"Cirripectes perustus","","Cirripectes perustus : Blenniidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Blenniidae","Salariinae","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 16:26:00","http://n2t.net/ark:/65665/3e49f00ec-4cc2-4e96-bd9d-6c6e211e263f"
