Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
258853,Specimen/Lot,,7,Pteragogus flagellifer,,Pteragogus flagellifer : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,6 of orig. 13 specs. exch. to bpbm.,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/366088ece-1edc-445c-bf59-75930b6bb20f
396445,Specimen/Lot,,1,Rhinecanthus aculeatus,,Rhinecanthus aculeatus : Balistidae : Tetraodontiformes : Actinopterygii : Chordata,,,Tetraodontiformes,Balistidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3ab975339-bff5-4857-a7f1-97abec930ee5
297629,Specimen/Lot,,1,Salarias fasciatus,,Salarias fasciatus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3f4bdc916-d332-411a-a74b-8e890c41a06a
279608,Specimen/Lot,,1,Salarias guttatus,,Salarias guttatus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3b0a441ce-c611-4dec-95d4-f31786193c9d
381628,Specimen/Lot,,14,Sargocentron punctatissimum,,Sargocentron punctatissimum : Holocentridae : Beryciformes : Actinopterygii : Chordata,,,Beryciformes,Holocentridae,Holocentrinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/36d404efe-241a-454e-844a-2c301217f639
426278,Specimen/Lot,,1,Saurida gracilis,,Saurida gracilis : Synodontidae : Aulopiformes : Actinopterygii : Chordata,,,Aulopiformes,Synodontidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,1/9/2018 17:21,http://n2t.net/ark:/65665/367d8505a-0ab8-4c27-a4d6-0b7a4f52a7da
362593,Specimen/Lot,,1,Scaridae,,Scaridae : Scaridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Scaridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/35c5fa1cb-0424-462e-a9cf-6f9f45ca8e52
362594,Specimen/Lot,,1,Scaridae,,Scaridae : Scaridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Scaridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/37c0515fa-e688-4031-8215-45fdccf0144b
362637,Specimen/Lot,,20,Scaridae,,Scaridae : Scaridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Scaridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3214efc5d-c426-4a02-ab4d-ae49003eddae
362639,Specimen/Lot,,1,Scaridae,,Scaridae : Scaridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Scaridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/39fd22524-b792-4253-82e9-6863c667c9be
262051,Specimen/Lot,,1,Scarus,,Scarus : Scaridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Scaridae,Scarinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3abb61b47-ca46-48f3-9e46-55adcd1f979d
236445,Specimen/Lot,,2,Scolopsis bilineata,,Scolopsis bilineata : Nemipteridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Nemipteridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/32048e5a7-5dd4-40d0-b05c-85f62ed8dc08
372702,Specimen/Lot,,12,Sebastapistes strongia,,Sebastapistes strongia : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3c84c0e0e-b1ad-4736-9be4-0652eaba0831
236427,Specimen/Lot,,4,Siganus,,Siganus : Siganidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Siganidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3c33cb32e-09d5-4c5c-a7fe-28ebdb932fc8
291128,Specimen/Lot,,4,Soleidae,,Soleidae : Soleidae : Pleuronectiformes : Actinopterygii : Chordata,,,Pleuronectiformes,Soleidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/38f90d13d-57ca-4792-ab4b-95597a8dc5c3
236530,Specimen/Lot,,14,Stethojulis bandanensis,,Stethojulis bandanensis : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3e85717b6-d731-427f-a4a4-8a7b13867fbf
236860,Specimen/Lot,,4,Stethojulis interrupta,,Stethojulis interrupta : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3d75cdee4-7c52-4722-a0a5-89c55ce6fde9
236925,Specimen/Lot,,3,Stethojulis strigiventer,,Stethojulis strigiventer : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3c1d30dc9-dadc-4a55-89e8-0c38ba03d164
236920,Specimen/Lot,,30,Stethojulis trilineata,,Stethojulis trilineata : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/392379d22-2c70-4ba5-9088-ecb6856726c3
225701,Specimen/Lot,,8,Synchiropus ocellatus,,Synchiropus ocellatus : Callionymidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Callionymidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/35f96d96f-eb47-427b-8a5b-e462a7438ab0
277597,Specimen/Lot,,4,Thalassoma,,Thalassoma : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/37524f91d-6b61-4b8f-88c9-11e9e218b334
277689,Specimen/Lot,,1,Thalassoma amblycephalum,Thalassoma amblycephalum,Thalassoma amblycephalum : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,9/15/2017 12:34,http://n2t.net/ark:/65665/3e371b993-bf62-4990-bcca-d4592f1ae28b
277688,Specimen/Lot,,1,Thalassoma amblycephalum,Thalassoma amblycephalum,Thalassoma amblycephalum : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,9/15/2017 12:33,http://n2t.net/ark:/65665/394eae4bc-0dea-4bf1-b844-125a2352e8e8
277805,Specimen/Lot,,20,Thalassoma hardwicke,,Thalassoma hardwicke : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3ff80e68c-c801-4bc6-8594-55a206980732
277892,Specimen/Lot,,6,Thalassoma hardwicke,Thalassoma schwanefeldi,Thalassoma hardwicke : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,9/15/2017 12:34,http://n2t.net/ark:/65665/3bbac36f2-6eb1-420f-989e-f11ba4e66796
277832,Specimen/Lot,,4,Thalassoma lunare,,Thalassoma lunare : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3853e8e04-9b00-41eb-893a-32b49dde4133
277890,Specimen/Lot,,5,Thalassoma purpureum,Thalassoma umbrostigma,Thalassoma purpureum : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,9/20/2017 12:44,http://n2t.net/ark:/65665/3cb498f2c-2560-483e-b695-cc69bf7f46cf
277613,Specimen/Lot,,2,Thalassoma quinquevittatum,,Thalassoma quinquevittatum : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3f2d53065-2ba8-442e-be62-4b31cfe62275
263693,Specimen/Lot,,22,Ungusurculus philippinensis Schwarzhans & Moller,,Ungusurculus philippinensis Schwarzhans & Moller : Bythitidae : Ophidiiformes : Actinopterygii : Chordata,,,Ophidiiformes,Bythitidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,One of 25 specimens removed to USNM 374193. 3 specimens removed to USNM 377196. Schwarzhans & Moller 2007 state 20 specimens.,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/30f135465-40d1-4c42-8a8f-96cf954c6b7a
264428,Specimen/Lot,,1,Valenciennea longipinnis,,Valenciennea longipinnis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:17,http://n2t.net/ark:/65665/3d9083b15-da9f-4eeb-9b00-88f6d282d2d3
224426,Specimen/Lot,,1,Xenojulis margaritaceus,,Xenojulis margaritaceus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/35dc200e5-69dc-476a-be99-6acbc4de9e81
220085,Specimen/Lot,,1,Amblyeleotris randalli,,Amblyeleotris randalli : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,23 Jun 1978 (1978 Jun 23 - 0000 00 00; 12:30 - 14:00),Pacific,,,,,,Philippines,,,"Philippine Islands, Apo Island, Northwest Corner",9.09,123.274,"Libbey, J. D.; Knapp, L. W.; Silliman University Group",SP 78-50,,,,,Sp-78,,2 to 15,,,,,333189,,,,,,,,,5/23/2017 17:26,http://n2t.net/ark:/65665/3cda784cf-e0eb-41e2-8e84-acb2dcc8bde5
278027,Specimen/Lot,,1,Cirrhitichthys aprinus,,Cirrhitichthys aprinus : Cirrhitidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Cirrhitidae,,23 Jun 1978 (1978 Jun 23 - 0000 00 00; 12:30 - 14:00),Pacific,,,,,,Philippines,,,"Philippine Islands, Apo Island, Northwest Corner",9.09,123.274,"Libbey, J. D.; Knapp, L. W.; Silliman University Group",SP 78-50,,,,,Sp-78,,2 to 15,,,,,333189,,,,,,,,,5/23/2017 17:26,http://n2t.net/ark:/65665/33d1117be-23d8-492e-92e9-86dc6bfa31ae
258850,Specimen/Lot,,1,Coris dorsomacula,,Coris dorsomacula : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,23 Jun 1978 (1978 Jun 23 - 0000 00 00; 12:30 - 14:00),Pacific,,,,,,Philippines,,,"Philippine Islands, Apo Island, Northwest Corner",9.09,123.274,"Libbey, J. D.; Knapp, L. W.; Silliman University Group",SP 78-50,,,,,Sp-78,,2 to 15,,,,,333189,,,,,,,,,5/23/2017 17:26,http://n2t.net/ark:/65665/3a1e0c238-e9fa-4eb5-ae0c-1b2eb351b26d
262126,Specimen/Lot,,50,Halichoeres scapularis,,Halichoeres scapularis : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,23 Jun 1978 (1978 Jun 23 - 0000 00 00; 12:30 - 14:00),Pacific,,,,,,Philippines,,,"Philippine Islands, Apo Island, Northwest Corner",9.09,123.274,"Libbey, J. D.; Knapp, L. W.; Silliman University Group",SP 78-50,,,,,Sp-78,,2 to 15,,,,,333189,,,,,,,,,5/23/2017 17:26,http://n2t.net/ark:/65665/3a8087cc2-fbe4-49b4-887b-97686ceb6214
280036,Specimen/Lot,,2,Heniochus chrysostomus,,Heniochus chrysostomus : Chaetodontidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Chaetodontidae,,23 Jun 1978 (1978 Jun 23 - 0000 00 00; 12:30 - 14:00),Pacific,,,,,,Philippines,,,"Philippine Islands, Apo Island, Northwest Corner",9.09,123.274,"Libbey, J. D.; Knapp, L. W.; Silliman University Group",SP 78-50,,,,,Sp-78,,2 to 15,,,,,333189,,,,,,,,,5/23/2017 17:26,http://n2t.net/ark:/65665/3c88dc6cf-10fd-47bd-9d86-2c8e3cf98a45
267852,Specimen/Lot,,1,Ostorhinchus fleurieu,Apogon fleurieu,Ostorhinchus fleurieu : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,23 Jun 1978 (1978 Jun 23 - 0000 00 00; 12:30 - 14:00),Pacific,,,,,,Philippines,,,"Philippine Islands, Apo Island, Northwest Corner",9.09,123.274,"Libbey, J. D.; Knapp, L. W.; Silliman University Group",SP 78-50,,,,,Sp-78,,2 to 15,,,,,333189,,,,,,,,,5/23/2017 17:26,http://n2t.net/ark:/65665/3e2aa8de1-268e-4529-98f2-ba55bb48b907
