EstimateS (Version 9.1.0), Copyright R. K. Colwell:  http://viceroy.eeb.uconn.edu/estimates
Shared Species and Similarity Statistics Output from Input File:  SI_78-79_all  (June 7, 2022)

First Sample	Second Sample	Sobs First Sample	Sobs Second Sample	Shared Species Observed	ACE First Sample	ACE Second Sample	Chao Shared Esimated	Jaccard Classic	Sorensen Classic	Chao-Jaccard-Raw Abundance-based	Chao-Jaccard-Est Abundance-based	Chao-Jaccard-EstSD Abundance-based	Chao-Sorensen-Raw Abundance-based	Chao-Sorensen-Est Abundance-based	Chao-Sorensen-EstSD Abundance-based	Morisita-Horn	Bray-Curtis	
36	62	74	71	5	132.624	101.386	6.5	0.036	0.069	0.035	0.043	0	0.067	0.083	0	0.008	0.03	
36	63	74	82	2	132.624	102.323	2.567	0.013	0.026	0.002	0.003	0	0.005	0.005	0	0	0.003	
36	64	74	43	9	132.624	57.305	11.183	0.083	0.154	0.041	0.046	0	0.078	0.087	0	0.022	0.05	
36	65	74	96	6	132.624	115.523	9.25	0.037	0.071	0.012	0.014	0	0.024	0.028	0	0.003	0.009	
36	66	74	48	8	132.624	81.477	8	0.07	0.131	0.061	0.064	0	0.116	0.12	0	0.011	0.037	
36	67	74	43	10	132.624	65.205	11.75	0.093	0.171	0.068	0.077	0	0.128	0.143	0	0.014	0.047	
36	68	74	8	0	132.624	8.348	0	0	0	0	0	0	0	0	0	0	0	
37	38	104	99	20	142.454	127.355	21.211	0.109	0.197	0.201	0.243	0	0.334	0.391	0	0.099	0.108	
37	39	104	94	25	142.454	145.55	49.372	0.145	0.253	0.209	0.274	0	0.346	0.431	0	0.245	0.153	
37	40	104	73	19	142.454	137.949	42.35	0.12	0.215	0.091	0.121	0	0.167	0.216	0	0.062	0.085	
37	41	104	57	2	142.454	86.164	2.383	0.013	0.025	0.004	0.005	0	0.008	0.009	0	0.001	0.007	
37	42	104	22	5	142.454	38.656	5.854	0.041	0.079	0.134	0.135	0	0.237	0.238	0	0.111	0.076	
37	43	104	32	7	142.454	37.95	7.569	0.054	0.103	0.078	0.088	0	0.145	0.162	0	0.036	0.048	
37	44	104	37	6	142.454	42.797	6.6	0.044	0.085	0.029	0.03	0	0.057	0.059	0	0.015	0.038	
37	45	104	24	3	142.454	27.841	3.423	0.024	0.047	0.016	0.016	0	0.031	0.032	0	0.006	0.023	
37	46	104	14	1	142.454	17.132	1	0.009	0.017	0.001	0.001	0	0.003	0.003	0	0.002	0.003	
37	47	104	21	3	142.454	23.222	3.409	0.025	0.048	0.018	0.019	0	0.036	0.037	0	0.008	0.019	
37	48	104	66	8	142.454	93.224	17.894	0.049	0.094	0.022	0.035	0	0.043	0.068	0	0.004	0.022	
37	49	104	30	10	142.454	38.428	10.856	0.081	0.149	0.12	0.13	0	0.214	0.23	0	0.099	0.077	
37	50	104	51	8	142.454	98.052	8.16	0.054	0.103	0.067	0.084	0	0.125	0.155	0	0.046	0.046	
37	51	104	38	2	142.454	43.468	2.5	0.014	0.028	0.002	0.003	0	0.004	0.005	0	0	0.004	
37	52	104	32	1	142.454	39.695	0	0.007	0.015	0.001	0.001	0	0.003	0.003	0	0	0.001	
37	53	104	68	10	142.454	91.56	31.429	0.062	0.116	0.048	0.097	0	0.092	0.177	0	0.036	0.024	
37	54	104	89	19	142.454	111.201	21.951	0.109	0.197	0.146	0.17	0	0.255	0.291	0	0.08	0.124	
37	55	104	54	9	142.454	68.912	10.551	0.06	0.114	0.044	0.045	0	0.083	0.087	0	0.021	0.051	
37	56	104	48	1	142.454	59.289	0	0.007	0.013	0	0	0	0.001	0.001	0	0	0	
37	57	104	33	0	142.454	40.799	0	0	0	0	0	0	0	0	0	0	0	
37	58	104	67	12	142.454	85.193	158.563	0.075	0.14	0.111	0.126	0	0.199	0.224	0	0.121	0.095	
37	59	104	69	14	142.454	91.088	20.139	0.088	0.162	0.105	0.109	0	0.19	0.197	0	0.07	0.1	
37	60	104	57	15	142.454	93.268	30.273	0.103	0.186	0.049	0.104	0	0.094	0.188	0	0.004	0.046	
37	61	104	74	19	142.454	92.37	26.844	0.119	0.213	0.164	0.195	0	0.282	0.327	0	0.228	0.174	
37	62	104	71	17	142.454	101.386	25.963	0.108	0.194	0.094	0.112	0	0.171	0.202	0	0.024	0.089	
37	63	104	82	22	142.454	102.323	52.893	0.134	0.237	0.203	0.218	0	0.338	0.358	0	0.045	0.059	
37	64	104	43	7	142.454	57.305	10.153	0.05	0.095	0.043	0.061	0	0.082	0.115	0	0.033	0.047	
37	65	104	96	19	142.454	115.523	27.864	0.105	0.19	0.186	0.193	0	0.314	0.324	0	0.095	0.096	
37	66	104	48	11	142.454	81.477	15.842	0.078	0.145	0.045	0.053	0	0.086	0.101	0	0.024	0.057	
37	67	104	43	10	142.454	65.205	15.338	0.073	0.136	0.156	0.159	0	0.27	0.274	0	0.049	0.064	
37	68	104	8	0	142.454	8.348	0	0	0	0	0	0	0	0	0	0	0	
38	39	99	94	15	127.355	145.55	27.115	0.084	0.155	0.081	0.128	0	0.15	0.226	0	0.035	0.056	
38	40	99	73	13	127.355	137.949	50.376	0.082	0.151	0.055	0.101	0	0.105	0.184	0	0.017	0.032	
38	41	99	57	18	127.355	86.164	45.857	0.13	0.231	0.155	0.229	0	0.268	0.373	0	0.091	0.094	
38	42	99	22	4	127.355	38.656	5.181	0.034	0.066	0.029	0.039	0	0.056	0.074	0	0.011	0.036	
38	43	99	32	2	127.355	37.95	2	0.016	0.031	0.012	0.012	0	0.024	0.024	0	0.004	0.01	
38	44	99	37	2	127.355	42.797	0	0.015	0.029	0.009	0.009	0	0.018	0.018	0	0.006	0.013	
38	45	99	24	3	127.355	27.841	3.796	0.025	0.049	0.013	0.014	0	0.026	0.027	0	0.003	0.013	
38	46	99	14	6	127.355	17.132	7.456	0.056	0.106	0.04	0.046	0	0.077	0.087	0	0.068	0.049	
38	47	99	21	3	127.355	23.222	3.619	0.026	0.05	0.021	0.022	0	0.041	0.042	0	0.026	0.033	
38	48	99	66	7	127.355	93.224	15.311	0.044	0.085	0.019	0.027	0	0.038	0.053	0	0.004	0.018	
38	49	99	30	5	127.355	38.428	25.737	0.04	0.078	0.021	0.029	0	0.042	0.057	0	0.006	0.012	
38	50	99	51	16	127.355	98.052	46.24	0.119	0.213	0.125	0.184	0	0.223	0.311	0	0.178	0.114	
38	51	99	38	2	127.355	43.468	0	0.015	0.029	0.016	0.016	0	0.031	0.031	0	0.006	0.024	
38	52	99	32	0	127.355	39.695	0	0	0	0	0	0	0	0	0	0	0	
38	53	99	68	8	127.355	91.56	12.761	0.05	0.096	0.037	0.079	0	0.072	0.147	0	0.002	0.019	
38	54	99	89	20	127.355	111.201	22.554	0.119	0.213	0.141	0.214	0	0.246	0.352	0	0.055	0.111	
38	55	99	54	3	127.355	68.912	3	0.02	0.039	0.016	0.016	0	0.031	0.032	0	0.005	0.015	
38	56	99	48	3	127.355	59.289	9	0.021	0.041	0.001	0.001	0	0.002	0.002	0	0	0.002	
38	57	99	33	0	127.355	40.799	0	0	0	0	0	0	0	0	0	0	0	
38	58	99	67	18	127.355	85.193	31.633	0.122	0.217	0.157	0.231	0	0.271	0.375	0	0.12	0.115	
38	59	99	69	19	127.355	91.088	24.073	0.128	0.226	0.179	0.423	0	0.304	0.594	0	0.136	0.133	
38	60	99	57	7	127.355	93.268	12.658	0.047	0.09	0.041	0.045	0	0.079	0.087	0	0.01	0.044	
38	61	99	74	17	127.355	92.37	22.686	0.109	0.197	0.106	0.129	0	0.192	0.228	0	0.066	0.101	
38	62	99	71	7	127.355	101.386	8.722	0.043	0.082	0.046	0.06	0	0.088	0.114	0	0.008	0.028	
38	63	99	82	19	127.355	102.323	57.145	0.117	0.21	0.234	0.285	0	0.379	0.443	0	0.427	0.156	
38	64	99	43	6	127.355	57.305	6.577	0.044	0.085	0.044	0.045	0	0.084	0.087	0	0.017	0.034	
38	65	99	96	30	127.355	115.523	38.235	0.182	0.308	0.214	0.256	0	0.353	0.408	0	0.101	0.119	
38	66	99	48	5	127.355	81.477	5	0.035	0.068	0.028	0.042	0	0.055	0.081	0	0.003	0.014	
38	67	99	43	4	127.355	65.205	4	0.029	0.056	0.026	0.026	0	0.05	0.05	0	0.006	0.029	
38	68	99	8	0	127.355	8.348	0	0	0	0	0	0	0	0	0	0	0	
39	40	94	73	34	145.55	137.949	74.059	0.256	0.407	0.319	0.438	0	0.484	0.609	0	0.203	0.239	
39	41	94	57	5	145.55	86.164	14	0.034	0.066	0.012	0.024	0	0.024	0.047	0	0.002	0.012	
39	42	94	22	10	145.55	38.656	17.612	0.094	0.172	0.118	0.155	0	0.211	0.268	0	0.052	0.096	
39	43	94	32	10	145.55	37.95	10.563	0.086	0.159	0.142	0.146	0	0.249	0.256	0	0.187	0.133	
39	44	94	37	9	145.55	42.797	27.544	0.074	0.137	0.103	0.108	0	0.186	0.196	0	0.19	0.158	
39	45	94	24	5	145.55	27.841	5.444	0.044	0.085	0.092	0.099	0	0.168	0.18	0	0.152	0.101	
39	46	94	14	0	145.55	17.132	0	0	0	0	0	0	0	0	0	0	0	
39	47	94	21	5	145.55	23.222	13.2	0.045	0.087	0.082	0.088	0	0.151	0.162	0	0.063	0.046	
39	48	94	66	21	145.55	93.224	29.298	0.151	0.263	0.264	0.386	0	0.418	0.557	0	0.359	0.249	
39	49	94	30	2	145.55	38.428	0	0.016	0.032	0.027	0.027	0	0.053	0.053	0	0.041	0.042	
39	50	94	51	7	145.55	98.052	9.542	0.051	0.097	0.061	0.069	0	0.116	0.129	0	0.03	0.056	
39	51	94	38	0	145.55	43.468	0	0	0	0	0	0	0	0	0	0	0	
39	52	94	32	0	145.55	39.695	0	0	0	0	0	0	0	0	0	0	0	
39	53	94	68	23	145.55	91.56	50.356	0.165	0.284	0.069	0.08	0	0.128	0.149	0	0.023	0.093	
39	54	94	89	18	145.55	111.201	18.922	0.109	0.197	0.085	0.09	0	0.157	0.164	0	0.027	0.068	
39	55	94	54	10	145.55	68.912	19.94	0.072	0.135	0.066	0.085	0	0.123	0.157	0	0.039	0.047	
39	56	94	48	0	145.55	59.289	0	0	0	0	0	0	0	0	0	0	0	
39	57	94	33	0	145.55	40.799	0	0	0	0	0	0	0	0	0	0	0	
39	58	94	67	8	145.55	85.193	27.165	0.052	0.099	0.058	0.115	0	0.11	0.207	0	0.026	0.023	
39	59	94	69	11	145.55	91.088	29.952	0.072	0.135	0.039	0.071	0	0.075	0.133	0	0.009	0.03	
39	60	94	57	8	145.55	93.268	26.75	0.056	0.106	0.027	0.051	0	0.052	0.097	0	0.003	0.023	
39	61	94	74	13	145.55	92.37	20.419	0.084	0.155	0.076	0.091	0	0.141	0.167	0	0.057	0.064	
39	62	94	71	16	145.55	101.386	27.068	0.107	0.194	0.085	0.188	0	0.157	0.316	0	0.007	0.053	
39	63	94	82	10	145.55	102.323	14.757	0.06	0.114	0.018	0.02	0	0.036	0.038	0	0.004	0.019	
39	64	94	43	13	145.55	57.305	29.213	0.105	0.19	0.055	0.068	0	0.104	0.128	0	0.016	0.063	
39	65	94	96	21	145.55	115.523	26.244	0.124	0.221	0.107	0.162	0	0.193	0.279	0	0.021	0.053	
39	66	94	48	15	145.55	81.477	23.822	0.118	0.211	0.087	0.108	0	0.16	0.195	0	0.026	0.079	
39	67	94	43	13	145.55	65.205	20.846	0.105	0.19	0.083	0.098	0	0.154	0.179	0	0.032	0.068	
39	68	94	8	0	145.55	8.348	0	0	0	0	0	0	0	0	0	0	0	
40	41	73	57	3	137.949	86.164	6	0.024	0.046	0.009	0.011	0	0.018	0.022	0	0.003	0.01	
40	42	73	22	10	137.949	38.656	18.535	0.118	0.211	0.097	0.126	0	0.176	0.223	0	0.029	0.075	
40	43	73	32	12	137.949	37.95	16.244	0.129	0.229	0.192	0.209	0	0.323	0.346	0	0.133	0.153	
40	44	73	37	11	137.949	42.797	17	0.111	0.2	0.198	0.212	0	0.331	0.35	0	0.195	0.135	
40	45	73	24	7	137.949	27.841	7.75	0.078	0.144	0.185	0.194	0	0.313	0.326	0	0.122	0.105	
40	46	73	14	0	137.949	17.132	0	0	0	0	0	0	0	0	0	0	0	
40	47	73	21	7	137.949	23.222	7.316	0.08	0.149	0.165	0.166	0	0.283	0.285	0	0.183	0.196	
40	48	73	66	16	137.949	93.224	32.371	0.13	0.23	0.169	0.259	0	0.289	0.412	0	0.145	0.128	
40	49	73	30	0	137.949	38.428	0	0	0	0	0	0	0	0	0	0	0	
40	50	73	51	6	137.949	98.052	10	0.051	0.097	0.062	0.087	0	0.116	0.16	0	0.066	0.062	
40	51	73	38	1	137.949	43.468	1.25	0.009	0.018	0.001	0.002	0	0.002	0.003	0	0	0.002	
40	52	73	32	0	137.949	39.695	0	0	0	0	0	0	0	0	0	0	0	
40	53	73	68	16	137.949	91.56	45.743	0.128	0.227	0.104	0.167	0	0.188	0.286	0	0.044	0.07	
40	54	73	89	14	137.949	111.201	17.857	0.095	0.173	0.118	0.144	0	0.211	0.251	0	0.136	0.082	
40	55	73	54	9	137.949	68.912	13.542	0.076	0.142	0.11	0.15	0	0.198	0.261	0	0.08	0.086	
40	56	73	48	0	137.949	59.289	0	0	0	0	0	0	0	0	0	0	0	
40	57	73	33	0	137.949	40.799	0	0	0	0	0	0	0	0	0	0	0	
40	58	73	67	1	137.949	85.193	0	0.007	0.014	0.002	0.002	0	0.003	0.003	0	0.004	0.002	
40	59	73	69	7	137.949	91.088	10.187	0.052	0.099	0.015	0.025	0	0.03	0.049	0	0.009	0.026	
40	60	73	57	3	137.949	93.268	3.222	0.024	0.046	0.007	0.007	0	0.013	0.015	0	0.001	0.011	
40	61	73	74	6	137.949	92.37	11.064	0.043	0.082	0.043	0.05	0	0.082	0.095	0	0.045	0.051	
40	62	73	71	9	137.949	101.386	34	0.067	0.125	0.048	0.128	0	0.091	0.226	0	0.026	0.055	
40	63	73	82	5	137.949	102.323	13.037	0.033	0.065	0.013	0.027	0	0.025	0.052	0	0.002	0.007	
40	64	73	43	14	137.949	57.305	23.505	0.137	0.241	0.233	0.284	0	0.378	0.442	0	0.306	0.223	
40	65	73	96	13	137.949	115.523	33.88	0.083	0.154	0.081	0.145	0	0.149	0.253	0	0.044	0.045	
40	66	73	48	15	137.949	81.477	18.677	0.142	0.248	0.18	0.202	0	0.305	0.336	0	0.124	0.204	
40	67	73	43	13	137.949	65.205	17.592	0.126	0.224	0.098	0.108	0	0.179	0.195	0	0.065	0.141	
40	68	73	8	0	137.949	8.348	0	0	0	0	0	0	0	0	0	0	0	
41	42	57	22	2	86.164	38.656	2.5	0.026	0.051	0.01	0.011	0	0.019	0.021	0	0.002	0.014	
41	43	57	32	0	86.164	37.95	0	0	0	0	0	0	0	0	0	0	0	
41	44	57	37	0	86.164	42.797	0	0	0	0	0	0	0	0	0	0	0	
41	45	57	24	0	86.164	27.841	0	0	0	0	0	0	0	0	0	0	0	
41	46	57	14	3	86.164	17.132	4.25	0.044	0.085	0.064	0.069	0	0.12	0.13	0	0.158	0.048	
41	47	57	21	1	86.164	23.222	1	0.013	0.026	0.004	0.005	0	0.008	0.009	0	0.001	0.004	
41	48	57	66	4	86.164	93.224	7.833	0.034	0.065	0.007	0.013	0	0.014	0.025	0	0.001	0.01	
41	49	57	30	0	86.164	38.428	0	0	0	0	0	0	0	0	0	0	0	
41	50	57	51	3	86.164	98.052	6.75	0.029	0.056	0.009	0.014	0	0.018	0.027	0	0.002	0.011	
41	51	57	38	2	86.164	43.468	0	0.022	0.042	0.028	0.028	0	0.054	0.054	0	0.016	0.028	
41	52	57	32	0	86.164	39.695	0	0	0	0	0	0	0	0	0	0	0	
41	53	57	68	3	86.164	91.56	5.429	0.025	0.048	0.003	0.004	0	0.007	0.008	0	0	0.006	
41	54	57	89	5	86.164	111.201	12.313	0.035	0.068	0.019	0.021	0	0.037	0.041	0	0.007	0.016	
41	55	57	54	2	86.164	68.912	2	0.018	0.036	0.012	0.012	0	0.024	0.024	0	0.006	0.013	
41	56	57	48	0	86.164	59.289	0	0	0	0	0	0	0	0	0	0	0	
41	57	57	33	0	86.164	40.799	0	0	0	0	0	0	0	0	0	0	0	
41	58	57	67	8	86.164	85.193	14.143	0.069	0.129	0.055	0.065	0	0.104	0.122	0	0.073	0.084	
41	59	57	69	7	86.164	91.088	12.625	0.059	0.111	0.03	0.04	0	0.057	0.076	0	0.009	0.02	
41	60	57	57	3	86.164	93.268	6	0.027	0.053	0.007	0.013	0	0.014	0.025	0	0	0.006	
41	61	57	74	6	86.164	92.37	9.644	0.048	0.092	0.029	0.064	0	0.057	0.12	0	0.005	0.015	
41	62	57	71	3	86.164	101.386	3	0.024	0.047	0.027	0.03	0	0.053	0.058	0	0.004	0.018	
41	63	57	82	4	86.164	102.323	7.258	0.03	0.058	0.033	0.034	0	0.065	0.065	0	0.022	0.009	
41	64	57	43	2	86.164	57.305	2	0.02	0.04	0.012	0.012	0	0.024	0.024	0	0.005	0.021	
41	65	57	96	6	86.164	115.523	6.633	0.041	0.078	0.029	0.043	0	0.057	0.083	0	0.009	0.018	
41	66	57	48	3	86.164	81.477	3.222	0.029	0.057	0.011	0.013	0	0.022	0.025	0	0.003	0.013	
41	67	57	43	0	86.164	65.205	0	0	0	0	0	0	0	0	0	0	0	
41	68	57	8	0	86.164	8.348	0	0	0	0	0	0	0	0	0	0	0	
42	43	22	32	7	38.656	37.95	17.204	0.149	0.259	0.06	0.08	0	0.113	0.148	0	0.009	0.051	
42	44	22	37	4	38.656	42.797	4	0.073	0.136	0.052	0.054	0	0.099	0.102	0	0.018	0.05	
42	45	22	24	7	38.656	27.841	11.96	0.179	0.304	0.172	0.202	0	0.293	0.337	0	0.168	0.146	
42	46	22	14	1	38.656	17.132	1	0.029	0.056	0.005	0.005	0	0.01	0.01	0	0.004	0.008	
42	47	22	21	5	38.656	23.222	5.583	0.132	0.233	0.066	0.078	0	0.124	0.145	0	0.017	0.055	
42	48	22	66	8	38.656	93.224	12.55	0.1	0.182	0.071	0.101	0	0.133	0.183	0	0.012	0.033	
42	49	22	30	0	38.656	38.428	0	0	0	0	0	0	0	0	0	0	0	
42	50	22	51	1	38.656	98.052	1.25	0.014	0.027	0.003	0.004	0	0.005	0.008	0	0	0.005	
42	51	22	38	1	38.656	43.468	0	0.017	0.033	0.004	0.004	0	0.008	0.009	0	0.001	0.002	
42	52	22	32	0	38.656	39.695	0	0	0	0	0	0	0	0	0	0	0	
42	53	22	68	5	38.656	91.56	8	0.059	0.111	0.237	0.26	0	0.383	0.412	0	0.545	0.085	
42	54	22	89	4	38.656	111.201	4.724	0.037	0.072	0.044	0.052	0	0.084	0.098	0	0.008	0.013	
42	55	22	54	8	38.656	68.912	16.189	0.118	0.211	0.074	0.078	0	0.139	0.145	0	0.021	0.062	
42	56	22	48	1	38.656	59.289	0	0.014	0.029	0.011	0.011	0	0.023	0.023	0	0.003	0.005	
42	57	22	33	1	38.656	40.799	0	0.019	0.036	0.022	0.022	0	0.043	0.043	0	0.012	0.016	
42	58	22	67	2	38.656	85.193	2	0.023	0.045	0.006	0.009	0	0.013	0.018	0	0	0.005	
42	59	22	69	2	38.656	91.088	3.5	0.022	0.044	0.004	0.007	0	0.009	0.014	0	0	0.005	
42	60	22	57	3	38.656	93.268	4	0.039	0.076	0.006	0.008	0	0.012	0.016	0	0	0.007	
42	61	22	74	2	38.656	92.37	2	0.021	0.042	0.004	0.006	0	0.009	0.012	0	0	0.005	
42	62	22	71	2	38.656	101.386	0	0.022	0.043	0.028	0.028	0	0.054	0.054	0	0.011	0.016	
42	63	22	82	2	38.656	102.323	2	0.02	0.038	0.004	0.006	0	0.009	0.012	0	0.001	0.003	
42	64	22	43	6	38.656	57.305	17	0.102	0.185	0.152	0.188	0	0.264	0.317	0	0.055	0.058	
42	65	22	96	6	38.656	115.523	14.5	0.054	0.102	0.02	0.028	0	0.038	0.054	0	0.003	0.015	
42	66	22	48	7	38.656	81.477	80.135	0.111	0.2	0.108	0.17	0	0.196	0.29	0	0.034	0.05	
42	67	22	43	7	38.656	65.205	8.5	0.121	0.215	0.134	0.176	0	0.237	0.3	0	0.12	0.118	
42	68	22	8	0	38.656	8.348	0	0	0	0	0	0	0	0	0	0	0	
43	44	32	37	14	37.95	42.797	16.568	0.255	0.406	0.26	0.306	0	0.413	0.468	0	0.253	0.168	
43	45	32	24	14	37.95	27.841	15.198	0.333	0.5	0.526	0.595	0	0.69	0.746	0	0.284	0.28	
43	46	32	14	1	37.95	17.132	1	0.022	0.043	0.014	0.014	0	0.028	0.028	0	0.018	0.025	
43	47	32	21	12	37.95	23.222	12.254	0.293	0.453	0.544	0.55	0	0.705	0.709	0	0.432	0.323	
43	48	32	66	17	37.95	93.224	22.17	0.21	0.347	0.454	0.653	0	0.624	0.79	0	0.764	0.324	
43	49	32	30	1	37.95	38.428	0	0.016	0.032	0.01	0.01	0	0.019	0.019	0	0.013	0.012	
43	50	32	51	2	37.95	98.052	2	0.025	0.048	0.017	0.017	0	0.033	0.033	0	0.01	0.021	
43	51	32	38	1	37.95	43.468	0	0.014	0.029	0.01	0.01	0	0.019	0.019	0	0.004	0.007	
43	52	32	32	0	37.95	39.695	0	0	0	0	0	0	0	0	0	0	0	
43	53	32	68	15	37.95	91.56	20.022	0.176	0.3	0.34	0.358	0	0.508	0.527	0	0.273	0.123	
43	54	32	89	5	37.95	111.201	6.584	0.043	0.083	0.035	0.037	0	0.067	0.071	0	0.017	0.018	
43	55	32	54	16	37.95	68.912	27.762	0.229	0.372	0.329	0.408	0	0.495	0.58	0	0.33	0.252	
43	56	32	48	0	37.95	59.289	0	0	0	0	0	0	0	0	0	0	0	
43	57	32	33	0	37.95	40.799	0	0	0	0	0	0	0	0	0	0	0	
43	58	32	67	4	37.95	85.193	6.239	0.042	0.081	0.018	0.02	0	0.035	0.039	0	0.004	0.017	
43	59	32	69	4	37.95	91.088	4.5	0.041	0.079	0.013	0.014	0	0.026	0.027	0	0.003	0.019	
43	60	32	57	3	37.95	93.268	4.695	0.035	0.067	0.006	0.007	0	0.013	0.013	0	0.001	0.011	
43	61	32	74	6	37.95	92.37	6.124	0.06	0.113	0.028	0.028	0	0.054	0.055	0	0.007	0.03	
43	62	32	71	3	37.95	101.386	3.889	0.03	0.058	0.023	0.024	0	0.045	0.047	0	0.006	0.022	
43	63	32	82	5	37.95	102.323	5.659	0.046	0.088	0.038	0.039	0	0.073	0.074	0	0.013	0.017	
43	64	32	43	9	37.95	57.305	10.199	0.136	0.24	0.163	0.168	0	0.281	0.288	0	0.165	0.153	
43	65	32	96	5	37.95	115.523	7.117	0.041	0.078	0.032	0.035	0	0.062	0.068	0	0.01	0.018	
43	66	32	48	15	37.95	81.477	25.194	0.231	0.375	0.27	0.302	0	0.425	0.464	0	0.186	0.233	
43	67	32	43	14	37.95	65.205	15.481	0.23	0.373	0.307	0.321	0	0.47	0.487	0	0.209	0.244	
43	68	32	8	0	37.95	8.348	0	0	0	0	0	0	0	0	0	0	0	
44	45	37	24	11	42.797	27.841	11	0.22	0.361	0.515	0.515	0	0.68	0.68	0	0.554	0.412	
44	46	37	14	0	42.797	17.132	0	0	0	0	0	0	0	0	0	0	0	
44	47	37	21	7	42.797	23.222	8.5	0.137	0.241	0.139	0.14	0	0.245	0.245	0	0.129	0.074	
44	48	37	66	18	42.797	93.224	26.81	0.212	0.35	0.256	0.35	0	0.407	0.519	0	0.258	0.242	
44	49	37	30	0	42.797	38.428	0	0	0	0	0	0	0	0	0	0	0	
44	50	37	51	2	42.797	98.052	6	0.023	0.045	0.003	0.006	0	0.006	0.013	0	0	0.006	
44	51	37	38	1	42.797	43.468	0	0.014	0.027	0.013	0.013	0	0.026	0.026	0	0.029	0.011	
44	52	37	32	0	42.797	39.695	0	0	0	0	0	0	0	0	0	0	0	
44	53	37	68	17	42.797	91.56	19.649	0.193	0.324	0.329	0.34	0	0.495	0.507	0	0.403	0.249	
44	54	37	89	6	42.797	111.201	6.485	0.05	0.095	0.041	0.041	0	0.078	0.078	0	0.025	0.035	
44	55	37	54	20	42.797	68.912	33.224	0.282	0.44	0.399	0.468	0	0.57	0.637	0	0.184	0.23	
44	56	37	48	0	42.797	59.289	0	0	0	0	0	0	0	0	0	0	0	
44	57	37	33	0	42.797	40.799	0	0	0	0	0	0	0	0	0	0	0	
44	58	37	67	1	42.797	85.193	0	0.01	0.019	0.002	0.002	0	0.003	0.003	0	0.001	0.002	
44	59	37	69	1	42.797	91.088	1	0.01	0.019	0.001	0.001	0	0.002	0.003	0	0	0.002	
44	60	37	57	2	42.797	93.268	2	0.022	0.043	0.003	0.003	0	0.005	0.005	0	0	0.003	
44	61	37	74	2	42.797	92.37	2.475	0.018	0.036	0.004	0.004	0	0.007	0.008	0	0	0.005	
44	62	37	71	2	42.797	101.386	2	0.019	0.037	0.016	0.017	0	0.032	0.033	0	0.007	0.029	
44	63	37	82	2	42.797	102.323	3.25	0.017	0.034	0.001	0.001	0	0.002	0.003	0	0	0.002	
44	64	37	43	6	42.797	57.305	7.963	0.081	0.15	0.252	0.254	0	0.402	0.405	0	0.402	0.218	
44	65	37	96	3	42.797	115.523	3	0.023	0.045	0.017	0.018	0	0.034	0.035	0	0.008	0.024	
44	66	37	48	12	42.797	81.477	30.35	0.164	0.282	0.221	0.237	0	0.362	0.383	0	0.242	0.22	
44	67	37	43	10	42.797	65.205	12.111	0.143	0.25	0.161	0.169	0	0.277	0.29	0	0.195	0.162	
44	68	37	8	0	42.797	8.348	0	0	0	0	0	0	0	0	0	0	0	
45	46	24	14	1	27.841	17.132	1	0.027	0.053	0.008	0.008	0	0.015	0.015	0	0.009	0.013	
45	47	24	21	10	27.841	23.222	10	0.286	0.444	0.535	0.535	0	0.697	0.697	0	0.375	0.304	
45	48	24	66	15	27.841	93.224	23.976	0.2	0.333	0.522	0.554	0	0.686	0.713	0	0.347	0.297	
45	49	24	30	1	27.841	38.428	1	0.019	0.037	0.004	0.004	0	0.007	0.008	0	0.002	0.005	
45	50	24	51	1	27.841	98.052	1.25	0.014	0.027	0.002	0.003	0	0.005	0.007	0	0	0.005	
45	51	24	38	1	27.841	43.468	0	0.016	0.032	0.006	0.006	0	0.012	0.012	0	0.002	0.005	
45	52	24	32	0	27.841	39.695	0	0	0	0	0	0	0	0	0	0	0	
45	53	24	68	11	27.841	91.56	12.935	0.136	0.239	0.331	0.334	0	0.498	0.501	0	0.104	0.084	
45	54	24	89	3	27.841	111.201	3.333	0.027	0.053	0.027	0.028	0	0.053	0.055	0	0.014	0.016	
45	55	24	54	14	27.841	68.912	16.905	0.219	0.359	0.395	0.412	0	0.566	0.584	0	0.251	0.251	
45	56	24	48	0	27.841	59.289	0	0	0	0	0	0	0	0	0	0	0	
45	57	24	33	0	27.841	40.799	0	0	0	0	0	0	0	0	0	0	0	
45	58	24	67	3	27.841	85.193	10.537	0.034	0.066	0.014	0.018	0	0.027	0.036	0	0.002	0.009	
45	59	24	69	2	27.841	91.088	2	0.022	0.043	0.01	0.01	0	0.019	0.021	0	0.003	0.007	
45	60	24	57	3	27.841	93.268	4	0.038	0.074	0.01	0.018	0	0.021	0.035	0	0	0.006	
45	61	24	74	2	27.841	92.37	2	0.021	0.041	0.008	0.009	0	0.017	0.018	0	0.001	0.007	
45	62	24	71	1	27.841	101.386	0	0.011	0.021	0.012	0.012	0	0.024	0.024	0	0.004	0.015	
45	63	24	82	3	27.841	102.323	3	0.029	0.057	0.009	0.013	0	0.017	0.026	0	0.001	0.003	
45	64	24	43	5	27.841	57.305	5	0.081	0.149	0.284	0.304	0	0.442	0.466	0	0.656	0.302	
45	65	24	96	3	27.841	115.523	4	0.026	0.05	0.012	0.013	0	0.023	0.025	0	0.004	0.011	
