"station_code","specimen_count","verified_identification","lowest_tax_cat","adjusted_latitude","adjusted_longitude","locality","field_number","province_state","island_group","island","bottom","depth_m","study"
"SP_78-38",3,"Pycnochromis margaritifer","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",3,"Dinematichthys","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",3,"Fowleria aurita","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",3,"Labrichthys unilineatus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",3,"Pomacentrus lepidogenys","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",3,"Wetmorella albofasciata","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",3,"Wetmorella nigropinnata","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",4,"Apogon erythrinus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",4,"Pycnochromis atripes","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",4,"Chrysiptera springeri","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",4,"Dascyllus aruanus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",4,"Fowleria isostigma","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",4,"Ostorhinchus compressus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",4,"Sargocentron tiereoides","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",4,"Trimma taylori","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",5,"Asterropteryx","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",5,"Ecsenius pictus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",5,"Fusigobius","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",5,"Gobiidae","family",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",6,"Cheilodipterus quinquelineatus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",6,"Pseudocheilinus evanidus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",6,"Trimma hoesei","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",6,"Trimma taylori","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",7,"Eviota jewettae","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",8,"Centropyge vrolikii","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",8,"Chromis viridis","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",8,"Ostorhinchus compressus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",8,"Pristiapogon kallopterus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",8,"Pseudocheilinus hexataenia","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",8,"Serranidae","family",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",9,"Canthigaster valentini","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",9,"Oxycheilinus digramma","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",9,"Pseudamia","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",10,"Chrysiptera traceyi","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",10,"Trimma benjamini","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",11,"Ostorhinchus dispar","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",12,"Trimma annosum","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",13,"Gnatholepis cauerensis","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",13,"Myripristis vittata","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",18,"Dascyllus reticulatus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",19,"Ostorhinchus aroubiensis","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",20,"Eviota pellucida","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",20,"Pomacentrus","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",21,"Trimma nasa","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",22,"Eviota sparsa","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",30,"Ostorhinchus cyanosoma","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",40,"Pomacentrus moluccensis","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",80,"Trimma yanoi","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",84,"Trimma taylori","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",100,"Chromis ternatensis","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",100,"Trimma tevegae","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-38",186,"Trimma stobbsi","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island, West Side At Drop Off.","SP 78-38","Bohol",NA,"Balicasag Island",NA,"0 to 24","si_1978"
"SP_78-39",1,"Asterropteryx","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Balistapus undulatus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Callogobius crassus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Canthigaster ocellicincta","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Canthigaster valentini","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Centropyge tibicen","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Cheilinus","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Discordipinna griessingeri","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Ostorhinchus nigrofasciatus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Plagiotremus laudandus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Rhabdamia","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Samariscus","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Saurida gracilis","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Scorpaenodes","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Scorpaenopsis papuensis","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Synodus","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Synodus variegatus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Trimma milta","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Trimma trioculatum","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",1,"Wetmorella albofasciata","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",2,"Asterropteryx","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",2,"Chaetodon kleinii","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",2,"Chrysiptera caeruleolineata","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",2,"Fowleria aurita","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",2,"Fusigobius","genus",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",2,"Paracheilinus octotaenia","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",2,"Serranidae","family",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",3,"Amblyglyphidodon aureus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",3,"Gnatholepis cauerensis","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",3,"Meiacanthus atrodorsalis","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",3,"Ostorhinchus dispar","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",3,"Trimma taylori","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",5,"Trimma nasa","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",6,"Trimma benjamini","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",7,"Cheilodipterus quinquelineatus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",8,"Eviota pellucida","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",8,"Pseudocheilinus evanidus","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",11,"Trimma halonevum","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",15,"Azurina elerae","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",15,"Ostorhinchus dispar","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",15,"Trimma tevegae","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",34,"Pycnochromis amboinensis","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-39",57,"Trimma stobbsi","species",9.5217226,123.665333366666,"Philippine Islands, Balicasag Island West Side At Drop Off","SP 78-39","Bohol",NA,"Balicasag Island",NA,"0 to 41","si_1978"
"SP_78-4",1,"Amphiprion","genus",NA,NA,"Philippine Is.: Siquijor I., W. Side, ca. 3/4 mi. South of San Juan Town.","SP 78-4",NA,NA,NA,"White coral sand","0 to 6","si_1978"
"SP_78-4",1,"Anampses geographicus","species",NA,NA,"Philippine Is.: Siquijor I., W. Side, ca. 3/4 mi. South of San Juan Town.","SP 78-4",NA,NA,NA,"White coral sand","0 to 6","si_1978"
